"id","raw","encoded","pred","label","dist","training_count","not_exact"
"864","1.125 ounces Extra Virgin olive oil (32g; about 3 tablespoons)","1 . 125 ounces Extra Virgin olive oil ( 32 g about 3 tablespoons )","extra-virgin olive oil","olive oil","0.28683096","223","False"
"5405","1 (16-ounce) jar giardiniera salad, (drained and chopped)","1 ( 16 - ounce ) jar UNK salad , ( drained and chopped )","water-packed white tuna","","0.4096229","335","False"
"2710","4 ounces Fontina cheese, grated (about 1 cup)","4 ounces Fontina cheese , grated ( about 1 cup )","gruyere cheese","","0.37457722","335","False"
"2123","1 Tbsp lemon curd","1 Tbsp lemon curd","lemon","","0.33333585","335","False"
"843","Salsa:","Salsa","pepita","","0.3447926","335","False"
"4744","Simple Thai peanut dressing (recipe below)","Simple Thai peanut dressing ( recipe below )","Caesar dressing","","0.37087458","335","False"
"5209","1/4 cup milk","1 / 4 cup milk","whole milk","1% milk","0.18787974","8","False"
"3873","1 turkish cucumber, sliced or cut into thin ribbons ( use a veggie peeler)","1 UNK cucumber , sliced or cut into thin ribbons ( use a UNK peeler )","slicing cucumber","","0.26628062","335","False"
"934","1 tsp marjoram","1 tsp marjoram","dried thyme leaf","","0.36653748","335","False"
"6523","1/3 cup gochujang (Korean chile sauce)","1 / 3 cup gochujang ( Korean chile sauce )","red enchilada sauce","","0.4099096","335","False"
"3071","2 Tbsp nutritional yeast","2 Tbsp nutritional yeast","honey","","0.4594325","335","False"
"3563","Fennel fronds or sliced scallions, or both, for serving","Fennel fronds or sliced scallions , or both , for serving","French dressing","","0.37777692","335","False"
"7150","tortilla strips","tortilla strips","green leaf lettuce","","0.3816405","335","False"
"1112","2 teaspoons dried oregano, divided","2 teaspoons dried oregano , divided","dried oregano leaf","ground oregano","0.14286554","5","False"
"1612","1-2 Tbsp protein powder of choice or hemp seeds","1 - 2 Tbsp protein powder of choice or UNK seeds","almond flour","","0.3718612","335","False"
"752","4 oz 50% reduced fat sharp cheddar, I used Cabot","4 oz 50 % reduced fat sharp cheddar , I used Cabot","84% lean ground pork","","0.44206238","335","False"
"8646","2 teaspoons chopped fresh tarragon","2 teaspoons chopped fresh tarragon","lemon zest","","0.29035908","335","False"
"2892","1 pound king oyster mushrooms ((about 3-4 mushrooms, diced into small pieces))","1 pound king oyster mushrooms ( ( about 3 - 4 mushrooms , diced into small pieces ) )","white mushroom","","0.37657553","335","False"
"856","1 Tbsp. almond butter","1 Tbsp . almond butter","almond flour","","0.29205322","335","False"
"7212","4 leaves fresh sage","4 leaves fresh sage","ground dried sage","","0.2996738","335","False"
"4823","12 ounces chicken breast tenders","12 ounces chicken breast tenders","boneless, skinless chicken thigh","","0.19292143","335","False"
"1496","1 Tbsp blackening seasoning","1 Tbsp UNK seasoning","cajun seasoning","","0.28420252","335","False"
"4654","2 large hardboiled eggs, rough chopped","2 large hardboiled eggs , rough chopped","egg","","0.19457084","335","False"
"1234","Juice of 2 lemons (about 1/4 cup)","Juice of 2 lemons ( about 1 / 4 cup )","lemon juice","lemon","0.18399829","28","False"
"1705","3 anchovy fillets (finely chopped)","3 anchovy fillets ( finely chopped )","pepperoncini","","0.43579042","335","False"
"6097","1/4 cup basil","1 / 4 cup basil","fresh basil","ground dried basil","0.19750637","9","False"
"902","8 whole wheat tortillas ((8-to-10 inch))","8 whole wheat tortillas ( ( 8 - to - 10 inch ) )","whole-wheat flour","","0.3897064","335","False"
"445","2 Mahi-Mahi Fillets","2 UNK - UNK UNK","pacific cod","","0.21713299","335","False"
"8702","tortilla chips for serving","tortilla chips for serving","flour tortilla","","0.30654126","335","False"
"3245","8 slices pumpernickel bread","8 slices pumpernickel bread","sandwich bread","","0.1389375","335","False"
"758","1 cup cooked sweet corn","1 cup cooked sweet corn","fresh corn","frozen corn","0.2890207","13","False"
"2780","1/3 cup chopped Thai basil (or sub regular basil)","1 / 3 cup chopped Thai basil ( or sub regular basil )","fresh basil","","0.24205801","335","False"
"3455","2 unit Chicken Stock Concentrate","2 UNK Chicken Stock UNK","boneless, skinless chicken thigh","","0.33885908","335","False"
"221","2 (8.8-oz.) pkg. precooked brown rice (such as Uncle Ben's)","2 ( 8 . 8 - oz . ) UNK . precooked brown rice ( such as Uncle Ben s )","cooked brown rice","brown rice","0.11134373","2","False"
"3075","1 heaping cup veggies of choice ((I like onion, tomato, mushroom, spinach))","1 heaping cup UNK of choice ( ( I like onion , tomato , mushroom , spinach ) )","low-moisture part-skim mozzarella cheese","","0.4376352","335","False"
"7722","2 bell peppers, diced (I used one red, one yellow)","2 bell peppers , diced ( I used one red , one yellow )","green bell pepper","red bell pepper","0.19571996","60","True"
"6000","2 slabs konnyaku (konjac)","2 slabs UNK ( UNK )","pacific cod","","0.33224952","335","False"
"1177","Amba sauce, for serving (see note)","UNK sauce , for serving ( see note )","barbecue sauce","","0.24303475","335","False"
"3622","3 tablespoons ghee (clarified butter) or vegetable oil","3 tablespoons ghee ( clarified butter ) or vegetable oil","unsalted butter","","0.27963433","335","False"
"3747","10 fresh marjoram leaves, chopped","10 fresh marjoram leaves , chopped","fresh spearmint","","0.34334484","335","False"
"400","6 hard shell tacos","6 hard shell tacos","bacon","","0.42201856","335","False"
"2690","3 small dry red Chinese hot peppers","3 small dry red Chinese hot peppers","fresh red chili pepper","","0.40605205","335","False"
"931","1.3 lb 99% lean ground turkey","1 . 3 lb 99 % lean ground turkey","99% lean ground turkey","ground turkey","0.10094114","16","False"
"4212","1/2 cup frozen blueberries","1 / 2 cup frozen blueberries","blueberry","","0.17340231","335","False"
"6504","1 batch orange sauce (see above)","1 batch orange sauce ( see above )","orange","","0.30103204","335","False"
"1553","1 tablespoon minced fresh sage","1 tablespoon minced fresh sage","ground dried sage","","0.2775889","335","False"
"4120","15 pre-cooked shrimp (wash and remove tails)","15 pre - cooked shrimp ( wash and remove tails )","shrimp","","0.2461717","335","False"
"6372","2 Tablespoons fresh sage ( or thyme, or rosemary)","2 Tablespoons fresh sage ( or thyme , or rosemary )","fresh thyme","","0.27533874","335","False"
"3843","4 tablespoons crumbled bacon","4 tablespoons crumbled bacon","bacon","","0.2521283","335","False"
"6415","1/4 cup apple cider","1 / 4 cup apple cider","apple cider vinegar","","0.263279","335","False"
"20","2 6-ounce mahi-mahi fillets","2 6 - ounce mahi - mahi fillets","tilapia","","0.2765237","335","False"
"2631","Minced fresh oregano, optional","Minced fresh oregano , optional","dried oregano leaf","","0.31066483","335","False"
"544","1 batch Szechuan Sauce","1 batch UNK Sauce","barbecue sauce","","0.22645766","335","False"
"8895","⅛ cup chopped fresh sage","1 / 8 cup chopped fresh sage","ground dried sage","","0.27856773","335","False"
"3989","2 lbs pork sirloin roast, cut into bite size pieces","2 lbs pork sirloin roast , cut into bite size pieces","boneless pork loin","","0.31581348","335","False"
"8991","2 tablespoons oregano leaves, roughly chopped","2 tablespoons oregano leaves , roughly chopped","dried oregano leaf","","0.25080213","335","False"
"8108","1/2 teaspoon sazon, homemade or packaged","1 / 2 teaspoon UNK , homemade or packaged","regular mayonnaise","","0.3403011","335","False"
"6276","3 tablespoons molasses","3 tablespoons molasses","maple syrup","","0.269477","335","False"
"1119","Cooked pasta, for serving","Cooked pasta , for serving","macaroni","","0.35246325","335","False"
"6390","squeeze of lemon to taste","squeeze of lemon to taste","lemon juice","lemon","0.2715721","28","False"
"1566","lemonlemon","UNK","pepita","lemon","0.0","28","False"
"8113","1/4 teaspoon dry adobo seasoning, I used Goya","1 / 4 teaspoon dry adobo seasoning , I used Goya","chipotle pepper in adobo sauce","","0.3090983","335","False"
"2913","1 box Japanese curry roux ((7 oz or 200 g) (or use my homemade curry roux recipe))","1 box Japanese curry roux ( ( 7 oz or 200 g ) ( or use my homemade curry roux recipe ) )","curry powder","","0.3180493","335","False"
"2720","1 pound boneless skinless chicken thighs (or breasts)","1 pound boneless skinless chicken thighs ( or breasts )","boneless, skinless chicken thigh","boneless chicken thigh with skin","0.0823174","1","False"
"3202","2 tablespoons mirin, (Japanese rice wine) (see Ingredient note)","2 tablespoons mirin , ( Japanese rice wine ) ( see UNK note )","white wine","","0.26708686","335","False"
"8163","Sun Basket stir-fry seasoning (coconut aminos - sesame oil - fish sauce - coconut vinegar)","Sun UNK stir - fry seasoning ( coconut UNK - sesame oil - fish sauce - coconut vinegar )","soy sauce","","0.49742842","335","False"
"4558","1 cup frozen pineapple chunks","1 cup frozen pineapple chunks","canned pineapple chunk","","0.31667018","335","False"
"7108","1 tablespoon finely chopped tarragon","1 tablespoon finely chopped tarragon","ground dried tarragon","","0.30689874","335","False"
"5276","¼ teaspoon white pepper","1 / 4 teaspoon white pepper","white pepper","ground black pepper","0.060629122","200","False"
"389","1 tablespoon file powder","1 tablespoon file powder","chili powder","","0.3128169","335","False"
"8395","Pinch of asafetida (optional, but really great)","Pinch of asafetida ( optional , but really great )","ground paprika","","0.42307034","335","False"
"4208","pineapple juice ((from the can of pineapple rings))","pineapple juice ( ( from the can of pineapple rings ) )","orange juice","","0.33704564","335","False"
"4685","1 teaspoon ancho chili powder","1 teaspoon ancho chili powder","chili powder","","0.28613225","335","False"
"5067","Pickled onion, for serving (see Tip)","Pickled onion , for serving ( see Tip )","yellow onion","","0.3052007","335","False"
"8623","1 teaspoon chopped fresh tarragon","1 teaspoon chopped fresh tarragon","lemon zest","","0.32366422","335","False"
"3562","½ cup pitted prunes, diced","1 / 2 cup pitted prunes , diced","raisin","","0.33027244","335","False"
"3782","1 teaspoon finely ground Sichuan pepper","1 teaspoon finely ground Sichuan pepper","ground black pepper","","0.27993378","335","False"
"6995","½ cup Bolthouse Farms Organic Avocado Ranch Dressing","1 / 2 cup UNK Farms UNK Avocado Ranch Dressing","Caesar dressing","ranch dressing","0.28780395","2","True"
"833","Pork:","Pork","pepita","","0.33665472","335","False"
"2063","1 lb Flat Iron steak (thinly sliced against the grain)","1 lb Flat UNK steak ( thinly sliced against the grain )","chuck steak","","0.37547195","335","False"
"3002","one 15-ounce can cut green beans, drained and rinsed (I use no-salt added)","one 15 - ounce can cut green beans , drained and rinsed ( I use no - salt added )","fresh green bean","","0.34319738","335","False"
"2244","1 1/2 tablespoons stone ground mustard","1 1 / 2 tablespoons stone ground mustard","ground mustard","","0.18446362","335","False"
"481","1 cup campenelle pasta (or whole grain rotini or elbows)","1 cup UNK pasta ( or whole grain rotini or elbows )","whole-wheat orecchiette pasta","","0.3578042","335","False"
"8050","1½ Tbsp. Gochujang Red Pepper Paste","1 1 / 2 Tbsp . Gochujang Red Pepper Paste","red enchilada sauce","","0.43585393","335","False"
"7118","1 teaspoon oregano (minced)","1 teaspoon oregano ( minced )","dried oregano leaf","","0.22785267","335","False"
"2478","8 kefir lime leaves","8 kefir lime leaves","lime","","0.35424674","335","False"
"1288","Sea salt to taste ((optional // I didn’t need any))","Sea salt to taste ( ( optional / / I UNK t need any ) )","table salt","kosher salt","0.37163883","113","True"
"2651","a spoonful of olive tapenade","a UNK of olive tapenade","pepperoncini","","0.33885607","335","False"
"8157","3 ounces button mushrooms","3 ounces button mushrooms","white mushroom","brown mushroom","0.19773766","11","False"
"166","¼ cup Fish Taco Spice Blend (Rice Flour, Ground Cumin, Chipotle Powder & Ground Mexican Oregano)","1 / 4 cup Fish UNK Spice UNK ( Rice Flour , Ground Cumin , Chipotle Powder Ground Mexican Oregano )","fish sauce","","0.36367953","335","False"
"218","1 cup unsalted vegetable stock","1 cup unsalted vegetable stock","vegetable broth","","0.21895047","335","False"
"5018","2 cups fresh shucked peas","2 cups fresh shucked peas","frozen pea","","0.25874874","335","False"
"117","3 tablespoons Pecorino Romano or Parmigiano-Reggiano cheese","3 tablespoons Pecorino Romano or Parmigiano - Reggiano cheese","grated parmesan cheese","","0.31350842","335","False"
"4525","3 tablespoons dehydrated potato flakes","3 tablespoons dehydrated potato flakes","beef broth","","0.39016187","335","False"
"5133","1 teaspoon fresh oregano, to taste","1 teaspoon fresh oregano , to taste","dried oregano leaf","","0.30113336","335","False"
"652","3 pieces red leaf lettuce","3 pieces red leaf lettuce","romaine lettuce","green leaf lettuce","0.3823613","5","False"
"6821","½ teaspoon saffron threads","1 / 2 teaspoon saffron threads","dried rubbed sage","","0.42707255","335","False"
"8722","1 oz Sliced Pickled Jalapeño Pepper","1 oz Sliced Pickled Jalapeño Pepper","fresh jalapeno pepper","","0.30008107","335","False"
"5508","1 loaf ciabatta bread (halved lengthwise)","1 loaf ciabatta bread ( halved lengthwise )","sandwich bread","","0.25850162","335","False"
"1925","1 cup shredded Gruyere cheese","1 cup shredded Gruyere cheese","shredded colby cheese","shredded gruyere cheese","0.156839","5","False"
"5103","1 tablespoon chopped tarragon","1 tablespoon chopped tarragon","lemon zest","","0.28578436","335","False"
"3992","1 (16 oz) package of frozen broccoli or 1 lb of fresh broccoli florets","1 ( 16 oz ) package of frozen broccoli or 1 lb of fresh broccoli florets","broccoli","","0.22858661","335","False"
"1870","1/2 cup store-bought seaweed salad","1 / 2 cup store - bought seaweed salad","alfalfa","","0.35881934","335","False"
"742","6 oz no-yolk noodles, Ronzoni Healthy Harvest, or brown rice pasta for gluten free","6 oz no - yolk noodles , UNK Healthy Harvest , or brown rice pasta for gluten free","egg noodle","","0.25928688","335","False"
"3282","8 whole wheat flour tortillas","8 whole wheat flour tortillas","flour tortilla","","0.23675391","335","False"
"4728","1 teaspoon mirin (Japanese rice wine)","1 teaspoon mirin ( Japanese rice wine )","white wine","","0.31177783","335","False"
"4481","1 tablespoon coconut aminos","1 tablespoon coconut UNK","coconut oil","","0.37291715","335","False"
"437","¼ cup fresh Thai basil","1 / 4 cup fresh Thai basil","fresh basil","","0.18694","335","False"
"959","2 teaspoons low-sodium soy sauce","2 teaspoons low - sodium soy sauce","low-sodium soy sauce","","0.03351864","335","False"
"7684","1 tablespoon cold vegetable shortening","1 tablespoon cold vegetable shortening","vegetable oil","","0.31832874","335","False"
"4170","1/8 teaspoon saffron powder (or 1/4 teaspoon saffron threads (see Note))","1 / 8 teaspoon saffron powder ( or 1 / 4 teaspoon saffron threads ( see Note ) )","ground cardamom","","0.33249372","335","False"
"2115","3/4 cup Sabra mango peach salsa","3 / 4 cup Sabra mango peach salsa","mango","","0.3247179","335","False"
"4450","2 Tbsp mirin","2 Tbsp mirin","white wine","","0.2650175","335","False"
"1070","2 cloves","2 cloves","shallot","","0.29840207","335","False"
"6960","1 tablespoon Emeril’s Essence Creole Seasoning","1 tablespoon Emeril s Essence Creole Seasoning","hamburger bun","","0.40096983","335","False"
"495","2 Persian cucumbers, diced","2 Persian cucumbers , diced","slicing cucumber","","0.24791503","335","False"
"231","2 unit Persian Cucumber","2 UNK Persian Cucumber","english cucumber","","0.33971116","335","False"
"6620","A small handful of dried lily flowers (yields 1/2 cup after rehydration) ((Optional))","A small handful of dried lily flowers ( yields 1 / 2 cup after UNK ) ( ( Optional ) )","dry-roasted pistachio","","0.33243698","335","False"
"3875","8 ounces Dungeness crab ( or sub cooked shrimp, or smoked salmon or lox)","8 ounces Dungeness crab ( or sub cooked shrimp , or smoked salmon or lox )","turkey bacon","","0.28513303","335","False"
"4786","leaves from 1 bunch of Thai basil (about 2 cups, lightly-packed)","leaves from 1 bunch of Thai basil ( about 2 cups , lightly - packed )","fresh basil","","0.24078247","335","False"
"6454","2 pickled jalapeños, finely chopped","2 pickled jalapeños , finely chopped","salsa","","0.45257896","335","False"
"3731","1 cup frozen pearl onions","1 cup frozen pearl onions","yellow onion","","0.39979047","335","False"
"5100","1 cup oregano leaves","1 cup oregano leaves","dried oregano leaf","","0.22531882","335","False"
"595","1/2 cup carrot juice","1 / 2 cup carrot juice","carrot","","0.4087502","335","False"
"1175","4 hard-boiled eggs, peeled and sliced","4 hard - boiled eggs , peeled and sliced","egg","","0.3175","335","False"
"3938","1/2 cup white bread torn into small pieces","1 / 2 cup white bread torn into small pieces","oil-packed white tuna","","0.37097183","335","False"
"8173","2 tablespoons chopped assorted herbs","2 tablespoons chopped assorted herbs","Italian seasoning","","0.42174527","335","False"
"8871","garlic sauce","garlic sauce","chili garlic sauce","","0.2663492","335","False"
"2664","black sesame seeds for garnish","black sesame seeds for garnish","hulled white sesame seed","","0.21952409","335","False"
"2931","4 ounces fresh grated Gouda","4 ounces fresh grated Gouda","provolone cheese slice","","0.30048883","335","False"
"3222","12 ounces paccheri, ziti, or other large tube pasta","12 ounces paccheri , ziti , or other large tube pasta","ziti","","0.22832227","335","False"
"7032","1 teaspoon dill pickle juice","1 teaspoon dill pickle juice","dill pickle","","0.40769112","335","False"
"6630","1/4 teaspoon sea salt ((Optional) (*footnote 1))","1 / 4 teaspoon sea salt ( ( Optional ) ( UNK 1 ) )","table salt","kosher salt","0.32104868","113","True"
"4736","½ cup spiralized zucchini","1 / 2 cup UNK zucchini","zucchini","zucchini noodle","0.19530562","2","False"
"278","3 tablespoons extra-virgin olive oil","3 tablespoons extra - virgin olive oil","extra-virgin olive oil","olive oil","0.07058911","223","False"
"5172","Yakitori dipping sauce base (coconut aminos - coconut vinegar - maple syrup)","UNK dipping sauce base ( coconut UNK - coconut vinegar - maple syrup )","white vinegar","","0.41102937","335","False"
"3776","1 tablespoon fermented spicy broad bean paste (doubanjiang)","1 tablespoon fermented spicy broad bean paste ( doubanjiang )","mung bean sprouts","","0.44954538","335","False"
"3190","1 recipe Basil Vinaigrette","1 recipe Basil Vinaigrette","taco seasoning","","0.37860632","335","False"
"1879","1 oz grated Gruyere cheese, omit for Whole 30","1 oz grated Gruyere cheese , omit for Whole 30","shredded colby cheese","shredded gruyere cheese","0.28533274","5","False"
"6246","2 cups cooked quinoa","2 cups cooked quinoa","macaroni","","0.35802472","335","False"
"393","1/2 lime (juiced)","1 / 2 lime ( juiced )","lime juice","lime","0.16258854","24","False"
"809","1½ oz. Tamarind Concentrate","1 1 / 2 oz . UNK UNK","firm tofu","","0.40590167","335","False"
"2657","1 hard cooked egg (halved)","1 hard cooked egg ( halved )","egg","","0.24903414","335","False"
"3844","6 tablespoons mushroom ragoût","6 tablespoons mushroom ragoût","white mushroom","","0.28007662","335","False"
"3065","6 sage leaves or 1 tablespoon fresh thyme","6 sage leaves or 1 tablespoon fresh thyme","fresh thyme","","0.26155627","335","False"
"75","Chicken:","Chicken","pepita","","0.33876783","335","False"
"3176","2 cans green beans, drained","2 cans green beans , drained","fresh green bean","","0.37559608","335","False"
"2103","4 oz. lo mein noodles","4 oz . lo mein noodles","soba noodle","","0.2570062","335","False"
"8792","2 tablespoons rice wine vinegar","2 tablespoons rice wine vinegar","rice vinegar","white rice","0.12060119","25","False"
"3826","1 cup unsalted vegetable stock","1 cup unsalted vegetable stock","vegetable broth","","0.21895047","335","False"
"4322","3 cups cooked lentils (I used green lentils because they told their shape after being cooked)","3 cups cooked lentils ( I used green lentils because they UNK their shape after being cooked )","macaroni","","0.421336","335","False"
"2257","1 (3-inch) stalk lemongrass, halved lengthwise","1 ( 3 - inch ) stalk lemongrass , halved lengthwise","fresh ginger","","0.311848","335","False"
"4554","2 ounces pecorino Romano cheese, shredded (1/2 cup)","2 ounces pecorino Romano cheese , shredded ( 1 / 2 cup )","grated parmesan cheese","","0.33778027","335","False"
"2167","Campbell’s Tomato Soup (for serving; optional)","Campbell s Tomato Soup ( for serving optional )","pickle relish","","0.43979827","335","False"
"2896","1 teaspoon Sichuan peppercorns","1 teaspoon Sichuan peppercorns","fresh habanero pepper","","0.42999363","335","False"
"2653","a handful of watercress","a handful of watercress","iceberg lettuce","","0.35329324","335","False"
"1104","1/3 cup buttermilk, plus more as needed","1 / 3 cup buttermilk , plus more as needed","unsalted butter","","0.40876776","335","False"
"4007","1 whole clove","1 whole clove","shallot","","0.30067503","335","False"
"914","1 (3-inch) cinnamon stick","1 ( 3 - inch ) cinnamon stick","ground cinnamon","","0.36176622","335","False"
"8814","Cooked rice, for serving","Cooked rice , for serving","cooked white rice","white rice","0.14520714","25","False"
"7058","Granola","UNK","pepita","","0.0","335","False"
"1852","4 cups (1 litre) chicken broth (, low sodium)","4 cups ( 1 UNK ) chicken broth ( , low sodium )","chicken broth","low-sodium chicken broth","0.21130475","26","False"
"7310","1/2 cup finely crushed tortilla chips (crushed in resealable plastic bag with mallet)","1 / 2 cup finely crushed tortilla chips ( crushed in UNK plastic bag with mallet )","flour tortilla","","0.39618507","335","False"
"4591","1 5-inch lemongrass stalk, tough outer layers removed, finely chopped (about 2 tablespoons)","1 5 - inch lemongrass stalk , tough outer layers removed , finely chopped ( about 2 tablespoons )","fresh ginger","","0.33453798","335","False"
"3531","1 lime","1 lime","lime","lime juice","0.07752189","71","False"
"4687","4 taco shells or small tortillas, (corn or flour)","4 taco shells or small tortillas , ( corn or flour )","taco seasoning","","0.29184088","335","False"
"4389","2 tablespoons coconut aminos","2 tablespoons coconut UNK","white sugar","","0.38698882","335","False"
"370","3 kaffir lime leaves or 1 lemongrass (, white part only, smashed to burst open (Note 5))","3 kaffir lime leaves or 1 lemongrass ( , white part only , smashed to UNK open ( Note 5 ) )","lime","","0.41067457","335","False"
"861","22.5 ounces bread flour, plus more for dusting (630g; about 4 1/2 cups)","22 . 5 ounces bread flour , plus more for dusting ( UNK g about 4 1 / 2 cups )","bread crumb","","0.28678048","335","False"
"3280","1-3 tablespoons tequila (I used 1)","1 - 3 tablespoons tequila ( I used 1 )","lime juice","","0.28310293","335","False"
"7018","2 tablespoons fermented black beans ((rinsed))","2 tablespoons fermented black beans ( ( rinsed ) )","black bean","","0.2851962","335","False"
"5261","1 tablespoon milk","1 tablespoon milk","whole milk","1% milk","0.16897237","8","True"
"3679","Carrot ginger dressing*","Carrot ginger dressing","beets","","0.38579324","335","False"
"724","4 tablespoons sherry vinegar or cider vinegar","4 tablespoons sherry vinegar or cider vinegar","red wine vinegar","","0.19440575","335","False"
"4735","½ cup cooked quinoa, cold or room temperature","1 / 2 cup cooked quinoa , cold or room temperature","macaroni","","0.39090842","335","False"
"6320","3 tablespoons plus 2 teaspoons kosher salt","3 tablespoons plus 2 teaspoons kosher salt","kosher salt","table salt","0.10811602","208","False"
"7183","1/4 cup of buttermilk (extra if desired)","1 / 4 cup of buttermilk ( extra if desired )","cream cheese","","0.42618078","335","False"
"5022","1 teaspoon white truffle oil","1 teaspoon white truffle oil","sesame oil","","0.26497173","335","False"
"6940","1 teaspoon Red Chile Paste (or A Few Dashes Red Chile Oil)","1 teaspoon Red Chile Paste ( or A Few Dashes Red Chile Oil )","red curry paste","","0.37362537","335","False"
"1292","1/8 teaspoon almond extract","1 / 8 teaspoon almond extract","almond flour","","0.3125716","335","False"
"868","½ cup Jasmine Rice","1 / 2 cup UNK Rice","white rice","","0.20922692","335","False"
"6914","Blackened seasoning to taste","UNK seasoning to taste","cajun seasoning","","0.28140157","335","False"
"7089","1 cup enchilada sauce**","1 cup UNK sauce","barbecue sauce","red enchilada sauce","0.15336078","4","False"
"6818","1/8 teaspoon pumpkin pie spice","1 / 8 teaspoon pumpkin pie spice","medjool date","","0.30680865","335","False"
"3255","3 teaspoons Carlini Ghee Clarified Butter","3 teaspoons UNK UNK Clarified Butter","unsalted butter","","0.2755739","335","False"
"926","Cooked basmati rice or flatbread, for serving (optional)","Cooked basmati rice or flatbread , for serving ( optional )","white rice","","0.24508935","335","False"
"5028","1 tablespoon fresh tarragon","1 tablespoon fresh tarragon","lemon zest","","0.29503456","335","False"
"6889","1-2 packs katsuobushi (dried bonito flakes) ((3-6 g, as much as you like))","1 - 2 UNK UNK ( dried bonito flakes ) ( ( 3 - 6 g , as much as you like ) )","pacific cod","","0.50213987","335","False"
"6477","3 cups cooked quinoa and/or brown rice (see notes)","3 cups cooked quinoa and / or brown rice ( see notes )","cooked white rice","","0.33568954","335","False"
"5034","borage flowers or pea flowers for garnishing ( optional but pretty)","borage flowers or pea flowers for garnishing ( optional but UNK )","fresh spearmint","","0.3675519","335","False"
"791","2 teaspoons extra-virgin olive oil","2 teaspoons extra - virgin olive oil","extra-virgin olive oil","olive oil","0.048751533","223","False"
"4992","1 Turkish cucumber","1 Turkish cucumber","english cucumber","","0.23105237","335","False"
"3262","1/4 cup tequila","1 / 4 cup tequila","lime","","0.3382029","335","False"
"3214","1 smoked ham hock, about 11 ounces (assuming 4 ounces meat removing bone and skin)","1 smoked ham hock , about 11 ounces ( UNK 4 ounces meat removing bone and skin )","ham","","0.32001883","335","False"
"456","BBQ Chickpea ""Nuts""","UNK UNK UNK","pepita","","0.3583006","335","False"
"2127","1 cup frozen chopped onions (from a 12-oz bag) such as Ore Ida brand","1 cup frozen chopped onions ( from a 12 - oz bag ) such as UNK Ida brand","yellow onion","","0.4005367","335","False"
"1834","3 Tbsp vanilla protein powder","3 Tbsp vanilla protein powder","cocoa powder","","0.24862795","335","False"
"4962","1/3 cup gochujang Korean paste, Mother in Law's preferred brand","1 / 3 cup gochujang Korean paste , Mother in UNK s preferred brand","red curry paste","","0.37891006","335","False"
"3511","3 tablespoons mirin","3 tablespoons mirin","white wine","","0.24967745","335","False"
"6466","1 batch Carrot Ginger Dressing (see below)","1 batch Carrot Ginger Dressing ( see below )","Italian dressing","","0.45040417","335","False"
"418","2 (8-oz.) pkg. precooked quinoa","2 ( 8 - oz . ) UNK . precooked quinoa","macaroni","","0.37273952","335","False"
"704","½ small red or white onion, finely chopped","1 / 2 small red or white onion , finely chopped","white onion","red onion","0.17519686","67","False"
"4326","1 teaspoon finely chopped fresh sage","1 teaspoon finely chopped fresh sage","ground dried sage","","0.24110177","335","False"
"258","1 Persian cucumber, sliced","1 Persian cucumber , sliced","english cucumber","","0.24477157","335","False"
"4443","2 king oyster mushrooms (eringi)","2 king oyster mushrooms ( UNK )","white mushroom","","0.25668126","335","False"
"5402","4 ounces sliced sopressata, (chopped)","4 ounces sliced UNK , ( chopped )","tilapia","","0.43026775","335","False"
